SLPS_018.87;Weltorv Estleia (Japan);
SLPM_864.59;SuperLite 1500 Series - Sanvein (Japan);
SLES_034.98;Necronomicon - O Despertar das Trevas (Portugal) (Disc 1);
SLES_134.98;Necronomicon - O Despertar das Trevas (Portugal) (Disc 2);
SLPS_006.36;Alice in Cyberland (Japan);
SLPM_866.93;Dance Dance Revolution - Best Hits (Japan);
SLPM_861.20;Itadaki Street - Gorgeous King (Japan);
SLPS_012.78;Tensen Nyannyan Gekijouban (Japan);
SLPS_023.61;Touge Max G (Japan);
SLPS_032.09;Yakiniku Action Game - Yakiniku Bugyou (Japan);
SLPS_032.55;Zoids - Battle Card Game - Seihou Tairiku Senki (Japan);
SLPS_000.55;Cyberwar (Japan) (Disc 1);
SLPS_000.56;Cyberwar (Japan) (Disc 2);
SLPS_000.57;Cyberwar (Japan) (Disc 3);
SCES_030.46;Legend of Dragoon, The (Italy) (Disc 1);
SCES_130.46;Legend of Dragoon, The (Italy) (Disc 2);
SCES_230.46;Legend of Dragoon, The (Italy) (Disc 3);
SCES_330.46;Legend of Dragoon, The (Italy) (Disc 4);
SLES_004.78;Excalibur 2555 A.D. (Europe) (En,Fr,De,Es);
SLES_039.51;Yu-Gi-Oh! Forbidden Memories (Spain);
SLPS_032.38;Summon Night 2 (Japan) (Disc 2);
SCPS_100.98;Wipeout 3 (Japan);
SLUS_008.42;Driver - You Are the Wheelman (USA);
SLPS_912.02;Tekken 3 (Japan) (Rev 1);
SLPM_867.03;Zill O'll (Japan) (Rev 1);
SLPM_865.39;Bishi Bashi Special 3 - Step Champ (Japan);
"SCPS_100.12
SCPS_910.16";Hermie Hopperhead - Scrap Panic (Japan);
SLES_000.88;World Cup Golf - Professional Edition (Europe);
"SLES_035.19
SLES_035.19#";Men in Black - The Series - Crashdown (Europe);
SLES_041.56;Flying Squadron (Europe);
SLES_040.53;Checkmate II (Europe);
SLES_040.03;Blockids (Europe);
SLES_026.26;Army Men - Sarge's Heroes (Europe);
SLES_212.91;Atlantis - The Lost Tales (Europe) (Disc 3);
SLES_112.91;Atlantis - The Lost Tales (Europe) (Disc 2);
SLPS_022.04;L no Kisetsu - A Piece of Memories (Japan);
SLES_012.91;Atlantis - The Lost Tales (Europe) (Disc 1);
SLED_015.29;Victory Boxing 2 (Europe) (Demo);
SCES_015.56#;X Games Pro Boarder (Europe) (En,Fr,De,Es,It,Sv,No) (Rev 1);
SLPM_873.17;Front Mission 1st (Japan);
SLPM_860.21;Henry Explorers (Japan);
SLPS_023.55;Hissatsu Pachi-Slot Station 2 - Bakuto! Joushiki Yaburi no 2 Types (Japan);
SLPS_029.48;Hissatsu Pachi-Slot Station Special 2 - The Tetra (Japan);
SLPS_012.60;Project V6 (Japan);
SLPS_024.13;Pachi-Slot Teiou 3 - Sea Master X, Epsilon R, Wai Wai Pulsar 2 (Japan);
SLPM_860.34;Poitter's Point (Japan);
SLPS_006.80;Meta-Ph-List Mu.X.2297 (Japan) (Disc 1);
SLPS_006.81;Meta-Ph-List Mu.X.2297 (Japan) (Disc 2);
"SLPS_012.13
SLPS_022.80";Wangan Trial (Japan) (Disc 1);
"SLPS_012.14
SLPS_022.81";Wangan Trial (Japan) (Disc 2);
SLPS_013.69;PlayStadium 3 (Japan);
SLPS_013.31;Soukou Kihei Votoms - Woodo Kummen (Japan);
SLPS_008.60;Indy 500 (Japan);
SLES_012.13;Vigilante 8 (France);
SLES_027.65;All Star Tennis 2000 (France);
SLPS_008.07;PlayStadium 2 (Japan);
SLPS_007.49;Fishing Koushien II (Japan);
"SCPS_451.57
SLPS_011.70";Snow Break (Japan, Asia);
SLPS_014.95;Ojousama Express (Japan) (Disc 1);
SLPS_014.96;Ojousama Express (Japan) (Disc 2);
SLPS_008.94;Angel Blade - Neo Tokyo Guardians (Japan);
SLPS_012.26;Prism Court (Japan);
SLPS_008.67;Metal Angel 3 (Japan) (Disc 1);
SLPS_008.68;Metal Angel 3 (Japan) (Disc 2);
SLPS_007.96;BallBlazer Champions (Japan);
SLPS_010.74;Baldy Land (Japan);
SLPS_010.21;Daikoukai Jidai Gaiden (Japan);
SLPS_009.19;Carnage Heart EZ (Easy Zapping) (Japan);
SLPS_011.58;Ishin no Arashi (Japan);
SLPS_012.16;Teitoku no Ketsudan III with Power-Up Kit (Japan);
SLPS_012.66;Final Round (Japan);
SLPS_007.32;Las Vegas Dream 2 (Japan);
SLPS_004.28;Are!Mo KoreMo Momotarou (Japan);
SLPS_002.39;PlayStadium (Japan);
SLPS_005.52;Panzer General (Japan);
SLPS_003.29;Extreme Power (Japan);
SLPS_004.89;Death Wing (Japan);
SCUS_944.09;Codename - Tenka (USA);
SCUS_943.53;Formula 1 (USA);
SLUS_005.10;Vigilante 8 (USA);
"SLPM_867.88
SLPS_002.69";Air Management '96 (Japan);
SLPS_006.48;Econo Kids - Ta ga Tame ni Kane wa Naru (Japan);
SLPS_003.37;Nobunaga Shippuuki - Kirameki (Japan);
SLPS_002.12;Descent (Japan);
SLPS_005.95;NHL Powerplay '96 (Japan);
SLPS_005.94;Sampras Extreme Tennis (Japan);
"SLPS_007.29
SLPS_025.65";Koushien V (Japan);
SLPS_006.99;NBA Jam Extreme (Japan);
SLPS_003.01;J.League Virtual Stadium '96 (Japan);
SLPS_002.67;Deadheat Road (Japan);
"SLPS_003.24
SLPS_017.48
SLPS_914.19";Potestas (Japan);
SLPS_003.02;Unstack (Japan);
SLPS_002.88;Pachi Pachi Saga (Japan);
SLPS_014.26;MasMon Kids - The Another World of the Master of Monsters (Japan);
SLPS_001.37;Suiko Enbu (Japan);
SLPS_001.77;Thoroughbred-tachi no Eikan - The Victorious Thoroughbreds (Japan);
SLPS_003.99;Quantum Gate I - Akumu no Joshou (Japan);
SLPS_004.73;Jigsaw Island - Japan Graffiti (Japan);
SLPS_004.09;Joshikousei no Houkago... Pukunpa (Japan);
SLPS_001.81;Eko Eko Azarak - Wizard of Darkness (Japan);
SLES_016.26;Swing (Germany);
SCES_021.77;Tetris Un Magico Desafio, El (Spain);
SCES_022.22#;Formula One 99 (Europe) (En,Es,Fi);
SLES_041.18;FIFA Football 2004 (Spain);
SLES_031.32;NBA Live 2001 (Spain);
SLES_039.71;NBA Live 2003 (Spain);
SLES_036.96;Barbie - Explorer (Spain);
SLES_032.59;Disney Tigger tras un Bote de Miel (Spain);
SCES_027.79;Formula One 2000 (Europe) (Es,It);
SCES_037.67;Disney-Pixar Monstruos, S.A. - Isla de los Sustos (Spain);
SLES_012.48;Tank Racer (Europe) (En,Fr,De,Es,It);
SCES_021.47;Tombi! 2 (Europe);
SLES_023.47;Amerzone - The Explorer's Legacy (Europe) (Disc 1);
SLES_123.47;Amerzone - The Explorer's Legacy (Europe) (Disc 2);
SCES_024.03;Muppet Monster Adventure (Europe);
SLES_034.93;Necronomicon - The Dawning of Darkness (Europe) (Disc 1);
SLES_134.93;Necronomicon - The Dawning of Darkness (Europe) (Disc 2);
SCES_006.67;Power Source (Europe);
SCES_009.34;Pac-Man World - 20th Anniversary (Europe);
SLES_039.99;M&M's - Shell Shocked (Europe);
SLES_006.13;Lifeforce Tenka (Europe);
SLES_000.33;Hard Boiled (Europe);
SCES_020.08;Muppet RaceMania (Europe);
SLES_035.44;Nickelodeon Rugrats - Totally Angelica (Europe);
SCES_017.68;Destrega (Europe);
SLES_000.39;Raven Project, The (Europe) (En,Fr,De) (Disc 1);
SLES_100.39;Raven Project, The (Europe) (En,Fr,De) (Disc 2);
SLES_000.79;Onside Complete Soccer (Europe) (En,Fr,De,Es);
SCES_037.55;Jim Henson's The Hoobs (Europe);
SCES_019.97;Tiny Toon Adventures - Buster and the Beanstalk (Europe) (En,Es,Pt);
SCES_020.14/DUT;Disney-Pixar A Bug's Life - Disney's Activity Centre (Europe);
SLES_000.94;Firo & Klawd (Europe);
SLES_025.10;Sesame Street - Elmo's Letter Adventure (Europe);
SLPS_011.67;Tour Party - Sotsugyou Ryokou ni Ikou (Japan);
"SLPS_014.60
SLPS_022.09";Yuuwaku Office Ren'aika (Japan);
SLPS_030.53;Uranai 5, The - Shinpi no Rune Uranai (Japan);
SLPS_030.97;Love Para - Lovely Tokyo Para-Para Musume (Japan);
SIPS_600.01;Destruction Derby (Japan);
SLES_040.49;King of Bowling 3 (Europe);
SCES_021.54;Magical Tetris Challenge (Europe);
SLES_000.65;D (Europe) (Disc 1);
SLES_200.65;D (Europe) (Disc 3);
SLES_023.25;Player Manager 2000 (Europe);
SLES_031.21;Knockout Kings 2001 (Europe);
SLES_041.54;Superbike Masters (Europe);
SLES_040.05;Turnabout (Europe);
SLES_038.06;Westlife - Fan-O-Mania (Europe);
SLES_016.64;Centipede (Europe) (En,Es,Sv);
SLES_014.18;Asteroids (Europe);
SLES_021.32;Player Manager Ninety Nine (UK);
SLES_005.78;Area 51 (Europe) (En,Fr,De,Es);
SLES_038.81;International Cricket Captain 2002 (Europe);
SLES_016.00;Egypt 1156 B.C. - Tomb of the Pharaoh (Europe) (En,Es,Nl,Sv);
SLED_016.96;Station 3 (Europe);
"SCPS_450.76
SIPS_600.12";Destruction Derby 2 (Japan, Asia);
SLPS_006.68;Haunted Junction - Seitokai Badge o Oe! (Japan);
SLPS_022.52;Mouja (Japan) (Honkakuha de 1300);
SLES_018.75;AFL 99 (Australia);
SLES_008.45;Blaze & Blade - Eternal Quest (Europe);
SLES_035.88;Millionen Show, Die (Austria);
SLES_000.70;Psychic Detective (Europe) (Disc 1);
SLPM_865.89;Acid (Japan) (Major Wave);
SLPM_871.18;Arcade Hits - Frisky Tom (Japan);
SLPM_864.91;Lattice - 200EC7 (Japan);
SLPM_868.10;Marionette Company (Japan);
SLPM_870.67;Arcade Hits - Crazy Climber (Japan);
SLPM_867.57;Little Lovers - She So Game (Japan) (Disc 1);
SLPM_867.58;Little Lovers - She So Game (Japan) (Disc 2);
SLUS_012.66;Fear Effect 2 - Retro Helix (USA) (Disc 1) (Rev 1);
SLUS_012.75;Fear Effect 2 - Retro Helix (USA) (Disc 2) (Rev 1);
SLUS_012.76;Fear Effect 2 - Retro Helix (USA) (Disc 3) (Rev 1);
SLUS_012.77;Fear Effect 2 - Retro Helix (USA) (Disc 4) (Rev 1);
SLPS_008.35;NanoTek Warrior (Japan);
SLUS_002.15;Namco Museum Vol. 1 (USA) (Rev 1);
SLPS_033.40;Helix - Fear Effect (Japan) (Disc 1);
SLPS_033.41;Helix - Fear Effect (Japan) (Disc 2);
SLPS_033.42;Helix - Fear Effect (Japan) (Disc 3);
SLPS_033.43;Helix - Fear Effect (Japan) (Disc 4);
SLPS_009.64;Mario Mushano's Hyper Shogi School (Japan);
SLES_024.75;Asterix & Obelix Take on Caesar (Europe);
SLPS_002.79;C1 - Circuit (Japan);
"SLPS_008.28
SLPS_910.69
SLPS_914.27";Shutokou Battle R (Japan);
SLPM_864.25;SuperLite 1500 Series - Suudoku 2 (Japan);
SLPM_866.76;SuperLite 1500 Series - Suudoku 4 (Japan);
SLPS_001.78;Match Golf, The (Japan);
SLPS_009.59;Pastel Muses (Japan);
SLPS_011.57;Waku Waku Derby (Japan);
SLPS_022.53;Tsumu Light (Japan);
SLPS_012.25;Universal Nuts (Japan);
SLPS_014.38;Arcana Senki Ludo (Japan);
SLPS_024.29;Bakuryuu (Japan);
SLPM_869.18;Jigsaw Island - Japan Graffiti (Japan) (Major Wave);
SLPS_030.72;Kimi no Kimochi, Boku no Kokoro - I've Possessed Your Body! (Japan);
SLPS_021.89;Quiz Chara-Oke Don! Toei Tokusatsu Hero Part 1 (Japan);
SLPM_861.91;Seishoujo Kantai Virgin Fleet (Japan);
SLPS_025.54;Dynamite Soccer 2000 (Japan);
SLPS_026.24;Chess 2000 (Japan);
SLPS_033.59;Kids Station - Ponkickies 21 - Game no Omocha-bako (Japan);
SLPS_034.63;Kids Station - Mini-Moni. ni Naru no da Pyon! (Japan);
SLPS_033.21;Motto Trump Shiyou yo! i-Mode de Grand Prix (Japan);
SLUS_005.85;Klonoa - Door to Phantomile (USA);
SLPS_005.23;Olympic Soccer (Japan);
SLPS_026.69;Infinity (Japan) (Rev 1);
SLPM_863.68;Ten made Jack - Odoroki Mamenoki Daitoubou!! (Japan);
SLPM_864.69;Doukyuusei Mahjong (Japan) (Best Wing 2800);
SCED_009.36;Registered User Demo 02 (Europe);
SLPM_865.19;Battle Master (Japan) (Major Wave);
SLPS_003.47;Pandora Project - The Logic Master (Japan);
SLPM_870.72;Simple 1500 Jitsuyou Series Vol. 18 - Kanji Quiz - Kanji Kentei ni Challenge (Japan);
SCED_024.20;Best Horror Games Ever Demo (Europe, Australia);
SLPM_801.86;Dengeki PlayStation D5 (Japan);
SLPM_863.07;Forsaken (Japan);
SLPS_035.05;Samurai Deeper Kyo (Japan) (Shokai Seisan Gentei Shiyou);
SLPS_026.81;Kizuna toyuu Na no Pendant with Toybox Stories (Japan) (Disc 1);
SLPS_026.82;Kizuna toyuu Na no Pendant with Toybox Stories (Japan) (Disc 2);
SLUS_004.45;NBA in the Zone '98 (USA) (Rev 1);
SLPM_806.07;Dengeki PlayStation D41 (Japan);
SLPM_805.16;Dengeki PlayStation D27 (Japan);
SCUS_944.64;Tomba! 2 - The Evil Swine Return (USA) (Demo);
"SLPM_860.51
SLPS_019.17";Magical Drop III - Yokubari Tokudaigou! (Japan);
SLPS_021.23;Chou Nazo-ou (Japan);
"SLPS_020.78
SLPS_020.86";Katou Hifumi Kudan - Shougi Club (Japan) (Honkakuha de 1300);
SLPS_023.06;Fun! Fun! Pingu - Youkoso! Nankyoku e (Japan) (Shokai Suuryou Genteiban);
SLUS_900.34;Future Cop - L.A.P.D. (USA) (Demo);
SCUS_944.79;MLB 2001 (USA) (Demo);
SLUS_900.80;Ms. Pac-Man Maze Madness (USA) (Demo);
SCUS_942.71;NFL Xtreme (USA) (Demo);
SLUS_900.01;Rayman (USA) (Playable Game Preview);
SLUS_900.61;You Don't Know Jack (USA) (Demo);
SLPS_034.60;Pooh-san no Minna de Mori no Daikyousou! (Japan);
SLUS_010.18;Ms. Pac-Man Maze Madness (USA);
SCPS_180.06;3D-Kaleidoscope - Baby Universe (Japan);
SLPS_023.33;Pro Yakyuu Simulation Dugout '99 (Japan);
SLPS_002.45;PGA Tour 96 (Japan);
SLPS_002.98;Actua Golf (Japan);
"SLPS_006.42
SLPS_016.17";Souryuu (Japan);
SLPS_013.86;Olympia, Takasago - Virtua Pachi-Slot III (Japan);
SLPS_024.01;Shuukan Gallop - Blood Master (Japan) (Disc 1);
SLPS_024.02;Shuukan Gallop - Blood Master (Japan) (Disc 2);
SLUS_013.95;Mega Man X6 (USA) (Rev 1);
SLPM_802.14;Dengeki PlayStation D6 (Japan);
SLPM_800.29;King's Field III - Pilot Style (Japan);
SLPM_860.32;Power Stakes (Japan);
"SLPM_865.68
SLPS_020.16";Cinema Eikaiwa Series Dai-4-dan - Boy's Life (Japan) (Disc 1);
"SLPM_865.69
SLPS_020.17";Cinema Eikaiwa Series Dai-4-dan - Boy's Life (Japan) (Disc 2);
"SLPM_865.70
SLPS_020.18";Cinema Eikaiwa Series Dai-4-dan - Boy's Life (Japan) (Disc 3);
"SLPM_865.71
SLPS_020.19";Cinema Eikaiwa Series Dai-4-dan - Boy's Life (Japan) (Disc 4);
SLPM_800.71;Dengeki PlayStation D (Japan);
SLPM_863.06;Jeremy McGrath Supercross 98 (Japan);
"SLPM_865.65
SLPS_018.13";Cinema Eikaiwa Series Dai-1-dan - Tengoku ni Ikenai Papa (Japan) (Disc 1) (Joukan);
"SLPM_865.66
SLPS_018.14";Cinema Eikaiwa Series Dai-1-dan - Tengoku ni Ikenai Papa (Japan) (Disc 2) (Chuukan);
"SLPM_865.67
SLPS_018.15";Cinema Eikaiwa Series Dai-1-dan - Tengoku ni Ikenai Papa (Japan) (Disc 3) (Gekan);
"SLPM_873.52
SLPM_873.78";Dragon Quest VII - Eden no Senshitachi (Japan) (Disc 1) (Rev 1);
"SLPM_873.53
SLPM_873.79";Dragon Quest VII - Eden no Senshitachi (Japan) (Disc 2) (Rev 1);
SLES_016.75#;Tiger Woods 99 USA Tour Golf (Australia);
"SLPS_021.45
SLPS_031.17";Oh-chan no Oekaki Logic 2 (Japan) (Rev 1);
SLPM_869.54;SuperLite 3in1 Series - Crossword-shuu (Japan);
SLPS_026.96;Play de Oboeru Series - Sekaishi Keyword Deruderu 1800 (Japan);
SLPS_031.85;Kids Station - Hitori de Dekiru mon! (Japan);
PAPX_900.63;I.Q Final (Japan) (Demo 2);
PCPX_961.21;KulaQuest (Japan) (Demo);
"SLPM_803.74
SLPM_804.04";Fishing Freaks - BassRise (Japan) (Demo);
ESPM_700.02;Robots - Video Alchemy (Japan);
"SLPS_007.13
SLPS_025.15";Cross Romance - Koi to Mahjong to Hanafuda to (Japan);
SLPM_871.08;Mermaid no Kisetsu - Curtain Call (Japan) (Disc 1);
SLPM_871.09;Mermaid no Kisetsu - Curtain Call (Japan) (Disc 2);
PAPX_900.49;Jingle Cats - Love-Para Daisakusen no Maki (Japan) (Demo);
SLES_026.27;Army Men - Sarge's Heroes (France);
SLES_001.49;Defcon 5 (France);
SLES_014.72;T'ai Fu - Wrath of the Tiger (France);
"SLES_008.38
SLES_008.38#";Oddworld - L'Odyssee d'Abe (France);
SCES_012.87;Zero Divide 2 - The Secret Wish (France);
SLES_027.66#;Cochons de Guerre, Les (France);
SCES_021.74;Defi au Tetris Magique (France);
SLES_009.60;Elf Masters presente Formula Karts - Special Edition (France);
SCPS_100.55;Fire Panic - Mack no Rescue Daisakusen (Japan);
SCPS_100.81;MediEvil - Yomigaetta Gallowmere no Yuusha (Japan);
SLPM_863.35;Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider V3 (Japan);
SLPS_003.56;SeaBass Fishing (Japan);
"SLPM_860.74
SLPS_002.55";Susume! Taisen Puzzle-dama (Japan);
SLES_002.30;Jeff Wayne's The War of the Worlds (Europe);
"SLPM_873.16
SLPS_030.56";Oshigoto-shiki Jinsei Game - Mezase Shokugyou King (Japan);
SLPS_911.69;Kaze no Klonoa - Door to Phantomile (Japan) (Rev 1);
"SCPS_454.02
SLPM_861.77";Shin Jidaigeki Action - Rasetsu no Ken (Japan, Asia);
SLPS_014.65;Epica Stella (Japan);
SLPS_015.17;Power League (Japan);
SLPM_864.89;SuperLite 1500 Series - Castrol Honda Super Bike Racing (Japan);
PCPX_960.15;DemoDemo PlayStation Special (Japan);
SLPS_028.33;Lagnacure (Japan) (Artdink Best Choice);
SLPS_013.12;Midori no Makibao - Kuroi Inazuma Shiroi Kiseki (Japan);
SLPS_027.27;Jitsumei Jikkyou Keiba - Dream Classic (Japan);
SLPM_869.14;Simple 1500 Series Vol. 76 - The Dodgeball (Japan);
SLPM_866.50;Baseball Simulation - ID Pro Yakyuu (Japan);
SLPM_871.17;AI Mahjong Selection (Japan);
SLPS_016.32;Simple 1500 Series Vol. 2 - The Shougi (Japan) (Culture Publishers);
"SLPM_863.08
SLPS_013.05";Suikoden - Tendou Hyaku Hachi-sei (Japan);
"SLUS_008.59
SLUS_008.59GH";Dukes of Hazzard, The - Racing for Home (USA) (Rev 1);
SLES_025.95/ANZ;Tiger Woods USA Tour 2000 (Australia);
SLES_017.94;Civilization II (Europe);
SLPM_868.80;Nukumori no Naka de - In the Warmth (Japan);
SLPM_865.92;Pop'n Music - Animation Melody (Japan);
SLPM_871.10;Pinobee no Daibouken (Japan);
PAPX_900.13;Princess Maker - Yumemiru Yousei (Japan) (Demo);
SLES_017.61#;Action Man - Mission Xtreme (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (EDC);
SLPM_869.17;Nippon Ichi Mahjong - Souryuu (Japan) (Major Wave);
"SLPS_006.66
SLPS_910.87";Time Crisis (Japan);
"SLPM_863.89
SLPM_871.00";Gensou Suikoden II (Japan) (Rev 1);
SLPM_804.57;Dengeki PlayStation D21 (Japan);
SLPS_032.78;Evergreen Avenue (Japan);
SLES_040.73;Destructo 2 (Europe);
SCPS_100.37;Crime Crackers 2 (Japan);
SLPS_014.44;Sotsugyou M - Seito Kaichou no Karei naru Inbou (Japan) (Disc 1);
SLPS_014.45;Sotsugyou M - Seito Kaichou no Karei naru Inbou (Japan) (Disc 2);
SLPS_018.59;Parlor! Pro 6 (Japan);
SLPS_011.27;BattleRound USA (Japan);
SLPS_014.55;Ultraman Tiga & Ultraman Dyna - Arata naru Futatsu no Hikari (Japan);
SLPM_860.44;Break Point (Japan);
SLPM_864.64;Jikkyou Golf Master 2000 (Japan);
"SLPS_015.50
SLPS_911.86";Pachi-Slot Kanzen Kouryaku - Universal Koushiki Guide Volume 3 (Japan);
SLPM_802.30;Neo Atlas (Japan) (Demo);
SLPS_014.05;Theme Hospital (Japan);
SLPS_000.53;Thoroughbred Breeder II Plus (Japan);
SLPM_803.08;Hyper PlayStation Re-mix 1998 No. 5 (Japan);
SLPM_801.83;Hyper PlayStation Re-mix 1998 No. 1 (Japan);
SLPM_800.28;Battle Arena Toushinden 2 - Gyouten Kyougaku no Shishoku-ban (Japan);
PAPX_900.76;PlayStation Comic - 2999-nen no Game Kids (Japan) (Demo 3);
SLPS_030.49;Naniwa Kinyuudou - Aoki Yuji no Seken Munazanyou (Japan);
"SLPM_870.97
SLPS_022.82";Quiz Darake no Jinsei Game - Un to Atama de Daifugou! (Japan);
SLPS_011.29;Prisoner of Ice - Jashin Kourin (Japan);
SLPS_030.98;Youchien Gaiden - Karei naru Casino Club - Double Draw (Japan);
PAPX_900.52;Lalala PlayStation Trial Disc - 1998 Summer (Japan);
SLPM_802.24;Atlus Shinsaku Title Demo CD-ROM (Japan);
SLPS_032.89;Memories Off 2nd (Japan) (Disc 1) (Shokai Genteiban);
SLPS_032.90;Memories Off 2nd (Japan) (Disc 2) (Shokai Genteiban);
SLPS_032.91;Memories Off 2nd (Japan) (Disc 3) (Making Disc) (Shokai Genteiban);
"SCPS_450.06
SLPS_005.92
SLPS_910.41";Touge Max - Saisoku Drift Master (Japan, Asia);
SLPS_006.34;Dakar '97 (Japan);
SLPS_002.19;Zen Nihon GT Senshuken Kai (Japan);
SLPM_861.62;World Soccer Jikkyou Winning Eleven 3 - Final Ver. (Japan) (Rev 1);
SLPS_026.80;Oh! Bakyuuun (Japan);
SLPS_004.91;Gen'ei Tougi - Shadow Struggle (Japan);
SLES_039.82;NBA Live 2003 (Europe);
SLPS_000.65;Tokimeki Memorial - Forever with You (Japan) (Rev 2);
SLPM_863.99;Dance Dance Revolution 2nd Remix - Append Club Version Vol. 2 (Japan);
"SLPS_031.22
SLPS_914.97";Exciting Pro Wres 2 (Japan);
SLES_036.92;Barbie - Explorer (Europe);
SLPM_870.60;Captain Tsubasa - Arata naru Densetsu Joshou (Japan);
SLES_014.49;Future Cop - L.A.P.D. (Europe) (En,Fr);
SLES_033.96;Disney-Pixar Toy Story Racer (Europe);
SLES_040.55;Land Before Time, The - Big Water Adventure (Europe);
SLPS_004.02;Pro Mahjong Kiwame Plus (Japan);
SLPS_000.66;Kururin Pa! (Japan);
SLPM_803.09;Dengeki PlayStation D7 (Japan);
SLPS_007.80;Katze von Schroedinger, Die (Japan);
SLPS_013.68;Chou Mashin Eiyuuden Wataru - Another Step (Japan);
SLPS_004.92;Krazy Ivan (Japan);
SLPS_033.81;Gourmet Action Game - Manpuku!! Nabe Kazoku (Japan);
SLPS_018.90;Himiko-den - Renge (Japan) (Disc 1);
SLPS_018.91;Himiko-den - Renge (Japan) (Disc 2);
SLPS_018.92;Himiko-den - Renge (Japan) (Disc 3);
SLPS_012.43;Tenant Wars (Japan);
SLPS_002.29;Criticom - The Critical Combat (Japan);
SLPS_032.27;Super Price Series - Paipai (Japan);
SLPM_803.63;Silent Hill (Japan) (Demo);
"SLPM_869.02
SLPS_022.05";Choro Q Wonderful! (Japan);
SLPS_019.34;Dr. Slump (Japan);
SLPS_025.11;Hissatsu Pachinko Station Now 2 - Yatta ze Ippatsu Tsumo Tsumo Tengoku (Japan);
PCPX_960.98;Crash Bandicoot 2 - Cortex no Gyakushuu! (Japan) (Taikenban);
SLPM_801.45;Side by Side Special (Japan) (Demo);
SLPM_803.13;Great Hits (Japan) (Demo);
PAPX_900.42;Yarudora Series Vol. 3 - Sampaguita (Japan) (Demo);
"SLPM_801.16
SLPM_801.27";Ridegear Guybrave (Japan) (Demo);
"SLPM_867.98
SLPS_008.97
SLPS_018.22";Langrisser I & II (Japan);
"SLPS_019.38
SLPS_028.49";Colin McRae - The Rally (Japan);
"SLPM_867.50
SLPS_021.20";Shiritsu Justice Gakuen - Nekketsu Seishun Nikki 2 (Japan);
SLPM_801.58;Rockman Dash - Hagane no Boukenshin (Japan) (Demo);
SLPM_863.09;Daikoukai Jidai Gaiden (Japan) (Rev 1);
SLPS_002.59;Rise 2 - Resurrection (Japan) (En,Fr,De,Es,It);
SLPS_005.12;Assault Rigs (Japan);
"SLPS_011.49
SLPS_910.99";V-Rally - Championship Edition (Japan);
SLPS_031.71;Jissen Pachi-Slot Hisshouhou! Disc Up (Japan);
SLPM_806.40;Meitantei Conan - Trick Trick Vol. 0 - Meikyuu no Crossroad Special Disc (Japan);
SLPS_011.07;Brigandine - Gensou Tairiku Senki (Japan);
SLPS_020.69;Lake Masters 2 - Bass Fishing in Japan (Japan) (Fukkokuban);
SLPS_015.79;Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan);
"SLPS_001.63
SLPS_003.06";Angel Graffiti - Anata e no Profile (Japan);
SLPS_001.32;Gionbana (Japan);
SLPS_914.49;Bombing Islands, The (Japan);
SLPS_010.95;Domino-kun o Tomenai de. (Japan);
SLPS_019.74;Restaurant Dream (Japan);
"SCPS_450.69
SLPS_008.63";Shin Shikoutei - The First Emperor (Japan, Asia);
SLPS_018.62;Astro Trooper Vanark (Japan);
SLPS_033.52;Nice Price Series Vol. 02 - Honkaku Shougi Shinan (Japan);
SLPS_003.07;Sonic Wings Special (Japan);
SLPM_802.81;Dengeki PlayStation D10 (Japan);
SLPS_018.94;Kon'ya mo Dorubako!! (Japan);
SLPS_027.61;Saraba Uchuu Senkan Yamato - Ai no Senshitachi (Japan) (Disc 1);
SLPS_027.62;Saraba Uchuu Senkan Yamato - Ai no Senshitachi (Japan) (Disc 2);
SLPS_027.63;Saraba Uchuu Senkan Yamato - Ai no Senshitachi (Japan) (Disc 3);
